agreement	disagreement	number	subject_index	verb_index	completed
De advocaat nabij Barbara bekritiseert	De advocaat nabij Barbara bekritiseren	singular	1	4	De advocaat nabij Barbara bekritiseert de persoon.
De advocaat nabij Barbara inspireert	De advocaat nabij Barbara inspireren	singular	1	4	De advocaat nabij Barbara inspireert de persoon.
De advocaat nabij Barbara vermijdt	De advocaat nabij Barbara vermijden	singular	1	4	De advocaat nabij Barbara vermijdt de persoon.
De advocaat nabij Barbara observeert	De advocaat nabij Barbara observeren	singular	1	4	De advocaat nabij Barbara observeert de persoon.
De advocaat nabij Barbara groet	De advocaat nabij Barbara groeten	singular	1	4	De advocaat nabij Barbara groet de persoon.
De advocaat nabij Barbara onthoudt	De advocaat nabij Barbara onthouden	singular	1	4	De advocaat nabij Barbara onthoudt de persoon.
De advocaat nabij Barbara kent	De advocaat nabij Barbara kennen	singular	1	4	De advocaat nabij Barbara kent de persoon.
De advocaat nabij Pat bewondert	De advocaat nabij Pat bewonderen	singular	1	4	De advocaat nabij Pat bewondert de persoon.
De advocaat nabij Pat stimuleert	De advocaat nabij Pat stimuleren	singular	1	4	De advocaat nabij Pat stimuleert de persoon.
De advocaat nabij Pat ontmoedigt	De advocaat nabij Pat ontmoedigen	singular	1	4	De advocaat nabij Pat ontmoedigt de persoon.
De advocaat nabij Pat begrijpt	De advocaat nabij Pat begrijpen	singular	1	4	De advocaat nabij Pat begrijpt de persoon.
De advocaat nabij Pat verwart	De advocaat nabij Pat verwarren	singular	1	4	De advocaat nabij Pat verwart de persoon.
De advocaat nabij Pat bemoedigt	De advocaat nabij Pat bemoedigen	singular	1	4	De advocaat nabij Pat bemoedigt de persoon.
De advocaat nabij Pat bekritiseert	De advocaat nabij Pat bekritiseren	singular	1	4	De advocaat nabij Pat bekritiseert de persoon.
De advocaat nabij Pat inspireert	De advocaat nabij Pat inspireren	singular	1	4	De advocaat nabij Pat inspireert de persoon.
De advocaat nabij Pat vermijdt	De advocaat nabij Pat vermijden	singular	1	4	De advocaat nabij Pat vermijdt de persoon.
De advocaat nabij Pat observeert	De advocaat nabij Pat observeren	singular	1	4	De advocaat nabij Pat observeert de persoon.
De advocaat nabij Pat groet	De advocaat nabij Pat groeten	singular	1	4	De advocaat nabij Pat groet de persoon.
De advocaat nabij Pat onthoudt	De advocaat nabij Pat onthouden	singular	1	4	De advocaat nabij Pat onthoudt de persoon.
De advocaat nabij Pat kent	De advocaat nabij Pat kennen	singular	1	4	De advocaat nabij Pat kent de persoon.
De advocaat nabij Bill bewondert	De advocaat nabij Bill bewonderen	singular	1	4	De advocaat nabij Bill bewondert de persoon.
De advocaat nabij Bill stimuleert	De advocaat nabij Bill stimuleren	singular	1	4	De advocaat nabij Bill stimuleert de persoon.
De advocaat nabij Bill ontmoedigt	De advocaat nabij Bill ontmoedigen	singular	1	4	De advocaat nabij Bill ontmoedigt de persoon.
De advocaat nabij Bill begrijpt	De advocaat nabij Bill begrijpen	singular	1	4	De advocaat nabij Bill begrijpt de persoon.
De advocaat nabij Bill verwart	De advocaat nabij Bill verwarren	singular	1	4	De advocaat nabij Bill verwart de persoon.
De advocaat nabij Bill bemoedigt	De advocaat nabij Bill bemoedigen	singular	1	4	De advocaat nabij Bill bemoedigt de persoon.
De advocaat nabij Bill bekritiseert	De advocaat nabij Bill bekritiseren	singular	1	4	De advocaat nabij Bill bekritiseert de persoon.
De advocaat nabij Bill inspireert	De advocaat nabij Bill inspireren	singular	1	4	De advocaat nabij Bill inspireert de persoon.
De advocaat nabij Bill vermijdt	De advocaat nabij Bill vermijden	singular	1	4	De advocaat nabij Bill vermijdt de persoon.
De advocaat nabij Bill observeert	De advocaat nabij Bill observeren	singular	1	4	De advocaat nabij Bill observeert de persoon.
De advocaat nabij Bill groet	De advocaat nabij Bill groeten	singular	1	4	De advocaat nabij Bill groet de persoon.
De advocaat nabij Bill onthoudt	De advocaat nabij Bill onthouden	singular	1	4	De advocaat nabij Bill onthoudt de persoon.
De advocaat nabij Bill kent	De advocaat nabij Bill kennen	singular	1	4	De advocaat nabij Bill kent de persoon.
De advocaat nabij Bob bewondert	De advocaat nabij Bob bewonderen	singular	1	4	De advocaat nabij Bob bewondert de persoon.
De advocaat nabij Bob stimuleert	De advocaat nabij Bob stimuleren	singular	1	4	De advocaat nabij Bob stimuleert de persoon.
De advocaat nabij Bob ontmoedigt	De advocaat nabij Bob ontmoedigen	singular	1	4	De advocaat nabij Bob ontmoedigt de persoon.
De advocaat nabij Bob begrijpt	De advocaat nabij Bob begrijpen	singular	1	4	De advocaat nabij Bob begrijpt de persoon.
De advocaat nabij Bob verwart	De advocaat nabij Bob verwarren	singular	1	4	De advocaat nabij Bob verwart de persoon.
De advocaat nabij Bob bemoedigt	De advocaat nabij Bob bemoedigen	singular	1	4	De advocaat nabij Bob bemoedigt de persoon.
De advocaat nabij Bob bekritiseert	De advocaat nabij Bob bekritiseren	singular	1	4	De advocaat nabij Bob bekritiseert de persoon.
De advocaat nabij Bob inspireert	De advocaat nabij Bob inspireren	singular	1	4	De advocaat nabij Bob inspireert de persoon.
De advocaat nabij Bob vermijdt	De advocaat nabij Bob vermijden	singular	1	4	De advocaat nabij Bob vermijdt de persoon.
De advocaat nabij Bob observeert	De advocaat nabij Bob observeren	singular	1	4	De advocaat nabij Bob observeert de persoon.
De advocaat nabij Bob groet	De advocaat nabij Bob groeten	singular	1	4	De advocaat nabij Bob groet de persoon.
De advocaat nabij Bob onthoudt	De advocaat nabij Bob onthouden	singular	1	4	De advocaat nabij Bob onthoudt de persoon.
De advocaat nabij Bob kent	De advocaat nabij Bob kennen	singular	1	4	De advocaat nabij Bob kent de persoon.
De advocaat nabij Sue bewondert	De advocaat nabij Sue bewonderen	singular	1	4	De advocaat nabij Sue bewondert de persoon.
De advocaat nabij Sue stimuleert	De advocaat nabij Sue stimuleren	singular	1	4	De advocaat nabij Sue stimuleert de persoon.
De advocaat nabij Sue ontmoedigt	De advocaat nabij Sue ontmoedigen	singular	1	4	De advocaat nabij Sue ontmoedigt de persoon.
De advocaat nabij Sue begrijpt	De advocaat nabij Sue begrijpen	singular	1	4	De advocaat nabij Sue begrijpt de persoon.
De advocaat nabij Sue verwart	De advocaat nabij Sue verwarren	singular	1	4	De advocaat nabij Sue verwart de persoon.
De advocaat nabij Sue bemoedigt	De advocaat nabij Sue bemoedigen	singular	1	4	De advocaat nabij Sue bemoedigt de persoon.
De advocaat nabij Sue bekritiseert	De advocaat nabij Sue bekritiseren	singular	1	4	De advocaat nabij Sue bekritiseert de persoon.
De advocaat nabij Sue inspireert	De advocaat nabij Sue inspireren	singular	1	4	De advocaat nabij Sue inspireert de persoon.
De advocaat nabij Sue vermijdt	De advocaat nabij Sue vermijden	singular	1	4	De advocaat nabij Sue vermijdt de persoon.
De advocaat nabij Sue observeert	De advocaat nabij Sue observeren	singular	1	4	De advocaat nabij Sue observeert de persoon.
De advocaat nabij Sue groet	De advocaat nabij Sue groeten	singular	1	4	De advocaat nabij Sue groet de persoon.
De advocaat nabij Sue onthoudt	De advocaat nabij Sue onthouden	singular	1	4	De advocaat nabij Sue onthoudt de persoon.
De advocaat nabij Sue kent	De advocaat nabij Sue kennen	singular	1	4	De advocaat nabij Sue kent de persoon.
De advocaat nabij Mary bewondert	De advocaat nabij Mary bewonderen	singular	1	4	De advocaat nabij Mary bewondert de persoon.
De advocaat nabij Mary stimuleert	De advocaat nabij Mary stimuleren	singular	1	4	De advocaat nabij Mary stimuleert de persoon.
De advocaat nabij Mary ontmoedigt	De advocaat nabij Mary ontmoedigen	singular	1	4	De advocaat nabij Mary ontmoedigt de persoon.
De advocaat nabij Mary begrijpt	De advocaat nabij Mary begrijpen	singular	1	4	De advocaat nabij Mary begrijpt de persoon.
De advocaat nabij Mary verwart	De advocaat nabij Mary verwarren	singular	1	4	De advocaat nabij Mary verwart de persoon.
De advocaat nabij Mary bemoedigt	De advocaat nabij Mary bemoedigen	singular	1	4	De advocaat nabij Mary bemoedigt de persoon.
De advocaat nabij Mary bekritiseert	De advocaat nabij Mary bekritiseren	singular	1	4	De advocaat nabij Mary bekritiseert de persoon.
De advocaat nabij Mary inspireert	De advocaat nabij Mary inspireren	singular	1	4	De advocaat nabij Mary inspireert de persoon.
De advocaat nabij Mary vermijdt	De advocaat nabij Mary vermijden	singular	1	4	De advocaat nabij Mary vermijdt de persoon.
De advocaat nabij Mary observeert	De advocaat nabij Mary observeren	singular	1	4	De advocaat nabij Mary observeert de persoon.
De advocaat nabij Mary groet	De advocaat nabij Mary groeten	singular	1	4	De advocaat nabij Mary groet de persoon.
De advocaat nabij Mary onthoudt	De advocaat nabij Mary onthouden	singular	1	4	De advocaat nabij Mary onthoudt de persoon.
De advocaat nabij Mary kent	De advocaat nabij Mary kennen	singular	1	4	De advocaat nabij Mary kent de persoon.
De advocaat boven Barbara bewondert	De advocaat boven Barbara bewonderen	singular	1	4	De advocaat boven Barbara bewondert de persoon.
De advocaat boven Barbara stimuleert	De advocaat boven Barbara stimuleren	singular	1	4	De advocaat boven Barbara stimuleert de persoon.
De advocaat boven Barbara ontmoedigt	De advocaat boven Barbara ontmoedigen	singular	1	4	De advocaat boven Barbara ontmoedigt de persoon.
De advocaat boven Barbara begrijpt	De advocaat boven Barbara begrijpen	singular	1	4	De advocaat boven Barbara begrijpt de persoon.
De advocaat boven Barbara verwart	De advocaat boven Barbara verwarren	singular	1	4	De advocaat boven Barbara verwart de persoon.
De advocaat boven Barbara bemoedigt	De advocaat boven Barbara bemoedigen	singular	1	4	De advocaat boven Barbara bemoedigt de persoon.
De advocaat boven Barbara bekritiseert	De advocaat boven Barbara bekritiseren	singular	1	4	De advocaat boven Barbara bekritiseert de persoon.
De advocaat boven Barbara inspireert	De advocaat boven Barbara inspireren	singular	1	4	De advocaat boven Barbara inspireert de persoon.
De advocaat boven Barbara vermijdt	De advocaat boven Barbara vermijden	singular	1	4	De advocaat boven Barbara vermijdt de persoon.
De advocaat boven Barbara observeert	De advocaat boven Barbara observeren	singular	1	4	De advocaat boven Barbara observeert de persoon.
De advocaat boven Barbara groet	De advocaat boven Barbara groeten	singular	1	4	De advocaat boven Barbara groet de persoon.
De advocaat boven Barbara onthoudt	De advocaat boven Barbara onthouden	singular	1	4	De advocaat boven Barbara onthoudt de persoon.
De advocaat boven Barbara kent	De advocaat boven Barbara kennen	singular	1	4	De advocaat boven Barbara kent de persoon.
De advocaat boven Pat bewondert	De advocaat boven Pat bewonderen	singular	1	4	De advocaat boven Pat bewondert de persoon.
De advocaat boven Pat stimuleert	De advocaat boven Pat stimuleren	singular	1	4	De advocaat boven Pat stimuleert de persoon.
De advocaat boven Pat ontmoedigt	De advocaat boven Pat ontmoedigen	singular	1	4	De advocaat boven Pat ontmoedigt de persoon.
De advocaat boven Pat begrijpt	De advocaat boven Pat begrijpen	singular	1	4	De advocaat boven Pat begrijpt de persoon.
De advocaat boven Pat verwart	De advocaat boven Pat verwarren	singular	1	4	De advocaat boven Pat verwart de persoon.
De advocaat boven Pat bemoedigt	De advocaat boven Pat bemoedigen	singular	1	4	De advocaat boven Pat bemoedigt de persoon.
De advocaat boven Pat bekritiseert	De advocaat boven Pat bekritiseren	singular	1	4	De advocaat boven Pat bekritiseert de persoon.
De advocaat boven Pat inspireert	De advocaat boven Pat inspireren	singular	1	4	De advocaat boven Pat inspireert de persoon.
De advocaat boven Pat vermijdt	De advocaat boven Pat vermijden	singular	1	4	De advocaat boven Pat vermijdt de persoon.
De advocaat boven Pat observeert	De advocaat boven Pat observeren	singular	1	4	De advocaat boven Pat observeert de persoon.
De advocaat boven Pat groet	De advocaat boven Pat groeten	singular	1	4	De advocaat boven Pat groet de persoon.
De advocaat boven Pat onthoudt	De advocaat boven Pat onthouden	singular	1	4	De advocaat boven Pat onthoudt de persoon.
De advocaat boven Pat kent	De advocaat boven Pat kennen	singular	1	4	De advocaat boven Pat kent de persoon.
De advocaat boven Bill bewondert	De advocaat boven Bill bewonderen	singular	1	4	De advocaat boven Bill bewondert de persoon.
De advocaat boven Bill stimuleert	De advocaat boven Bill stimuleren	singular	1	4	De advocaat boven Bill stimuleert de persoon.
De advocaat boven Bill ontmoedigt	De advocaat boven Bill ontmoedigen	singular	1	4	De advocaat boven Bill ontmoedigt de persoon.
De advocaat boven Bill begrijpt	De advocaat boven Bill begrijpen	singular	1	4	De advocaat boven Bill begrijpt de persoon.
De advocaat boven Bill verwart	De advocaat boven Bill verwarren	singular	1	4	De advocaat boven Bill verwart de persoon.
De advocaat boven Bill bemoedigt	De advocaat boven Bill bemoedigen	singular	1	4	De advocaat boven Bill bemoedigt de persoon.
De advocaat boven Bill bekritiseert	De advocaat boven Bill bekritiseren	singular	1	4	De advocaat boven Bill bekritiseert de persoon.
De advocaat boven Bill inspireert	De advocaat boven Bill inspireren	singular	1	4	De advocaat boven Bill inspireert de persoon.
De advocaat boven Bill vermijdt	De advocaat boven Bill vermijden	singular	1	4	De advocaat boven Bill vermijdt de persoon.
De advocaat boven Bill observeert	De advocaat boven Bill observeren	singular	1	4	De advocaat boven Bill observeert de persoon.
De advocaat boven Bill groet	De advocaat boven Bill groeten	singular	1	4	De advocaat boven Bill groet de persoon.
De advocaat boven Bill onthoudt	De advocaat boven Bill onthouden	singular	1	4	De advocaat boven Bill onthoudt de persoon.
De advocaat boven Bill kent	De advocaat boven Bill kennen	singular	1	4	De advocaat boven Bill kent de persoon.
De advocaat boven Bob bewondert	De advocaat boven Bob bewonderen	singular	1	4	De advocaat boven Bob bewondert de persoon.
De advocaat boven Bob stimuleert	De advocaat boven Bob stimuleren	singular	1	4	De advocaat boven Bob stimuleert de persoon.
De advocaat boven Bob ontmoedigt	De advocaat boven Bob ontmoedigen	singular	1	4	De advocaat boven Bob ontmoedigt de persoon.
De advocaat boven Bob begrijpt	De advocaat boven Bob begrijpen	singular	1	4	De advocaat boven Bob begrijpt de persoon.
De advocaat boven Bob verwart	De advocaat boven Bob verwarren	singular	1	4	De advocaat boven Bob verwart de persoon.
De advocaat boven Bob bemoedigt	De advocaat boven Bob bemoedigen	singular	1	4	De advocaat boven Bob bemoedigt de persoon.
De advocaat boven Bob bekritiseert	De advocaat boven Bob bekritiseren	singular	1	4	De advocaat boven Bob bekritiseert de persoon.
De advocaat boven Bob inspireert	De advocaat boven Bob inspireren	singular	1	4	De advocaat boven Bob inspireert de persoon.
De advocaat boven Bob vermijdt	De advocaat boven Bob vermijden	singular	1	4	De advocaat boven Bob vermijdt de persoon.
De advocaat boven Bob observeert	De advocaat boven Bob observeren	singular	1	4	De advocaat boven Bob observeert de persoon.
De advocaat boven Bob groet	De advocaat boven Bob groeten	singular	1	4	De advocaat boven Bob groet de persoon.
De advocaat boven Bob onthoudt	De advocaat boven Bob onthouden	singular	1	4	De advocaat boven Bob onthoudt de persoon.
De advocaat boven Bob kent	De advocaat boven Bob kennen	singular	1	4	De advocaat boven Bob kent de persoon.
De advocaat boven Sue bewondert	De advocaat boven Sue bewonderen	singular	1	4	De advocaat boven Sue bewondert de persoon.
De advocaat boven Sue stimuleert	De advocaat boven Sue stimuleren	singular	1	4	De advocaat boven Sue stimuleert de persoon.
De advocaat boven Sue ontmoedigt	De advocaat boven Sue ontmoedigen	singular	1	4	De advocaat boven Sue ontmoedigt de persoon.
