agreement	disagreement	number	subject_index	verb_index	completed
De slachtoffers achter de fiets stimuleren	De slachtoffers achter de fiets stimuleert	plural	1	5	De slachtoffers achter de fiets stimuleren de persoon openlijk.
De slachtoffers achter de fiets bewonderen	De slachtoffers achter de fiets bewondert	plural	1	5	De slachtoffers achter de fiets bewonderen de persoon openlijk.
De slachtoffers achter de fiets kennen	De slachtoffers achter de fiets kent	plural	1	5	De slachtoffers achter de fiets kennen de persoon openlijk.
De slachtoffers achter de fiets ontmoedigen	De slachtoffers achter de fiets ontmoedigt	plural	1	5	De slachtoffers achter de fiets ontmoedigen de persoon openlijk.
De slachtoffers achter de fiets inspireren	De slachtoffers achter de fiets inspireert	plural	1	5	De slachtoffers achter de fiets inspireren de persoon openlijk.
De slachtoffers achter de fiets observeren	De slachtoffers achter de fiets observeert	plural	1	5	De slachtoffers achter de fiets observeren de persoon openlijk.
De slachtoffers achter de fiets groeten	De slachtoffers achter de fiets groet	plural	1	5	De slachtoffers achter de fiets groeten de persoon openlijk.
De slachtoffers achter de fiets verwarren	De slachtoffers achter de fiets verwart	plural	1	5	De slachtoffers achter de fiets verwarren de persoon zeker.
De slachtoffers achter de fiets stimuleren	De slachtoffers achter de fiets stimuleert	plural	1	5	De slachtoffers achter de fiets stimuleren de persoon zeker.
De slachtoffers achter de fiets bewonderen	De slachtoffers achter de fiets bewondert	plural	1	5	De slachtoffers achter de fiets bewonderen de persoon zeker.
De slachtoffers achter de fiets kennen	De slachtoffers achter de fiets kent	plural	1	5	De slachtoffers achter de fiets kennen de persoon zeker.
De slachtoffers achter de fiets ontmoedigen	De slachtoffers achter de fiets ontmoedigt	plural	1	5	De slachtoffers achter de fiets ontmoedigen de persoon zeker.
De slachtoffers achter de fiets inspireren	De slachtoffers achter de fiets inspireert	plural	1	5	De slachtoffers achter de fiets inspireren de persoon zeker.
De slachtoffers achter de fiets observeren	De slachtoffers achter de fiets observeert	plural	1	5	De slachtoffers achter de fiets observeren de persoon zeker.
De slachtoffers achter de fiets groeten	De slachtoffers achter de fiets groet	plural	1	5	De slachtoffers achter de fiets groeten de persoon zeker.
De slachtoffers achter het bureau verwarren	De slachtoffers achter het bureau verwart	plural	1	5	De slachtoffers achter het bureau verwarren de persoon voorzichtig.
De slachtoffers achter het bureau stimuleren	De slachtoffers achter het bureau stimuleert	plural	1	5	De slachtoffers achter het bureau stimuleren de persoon voorzichtig.
De slachtoffers achter het bureau bewonderen	De slachtoffers achter het bureau bewondert	plural	1	5	De slachtoffers achter het bureau bewonderen de persoon voorzichtig.
De slachtoffers achter het bureau kennen	De slachtoffers achter het bureau kent	plural	1	5	De slachtoffers achter het bureau kennen de persoon voorzichtig.
De slachtoffers achter het bureau ontmoedigen	De slachtoffers achter het bureau ontmoedigt	plural	1	5	De slachtoffers achter het bureau ontmoedigen de persoon voorzichtig.
De slachtoffers achter het bureau inspireren	De slachtoffers achter het bureau inspireert	plural	1	5	De slachtoffers achter het bureau inspireren de persoon voorzichtig.
De slachtoffers achter het bureau observeren	De slachtoffers achter het bureau observeert	plural	1	5	De slachtoffers achter het bureau observeren de persoon voorzichtig.
De slachtoffers achter het bureau groeten	De slachtoffers achter het bureau groet	plural	1	5	De slachtoffers achter het bureau groeten de persoon voorzichtig.
De slachtoffers achter het bureau verwarren	De slachtoffers achter het bureau verwart	plural	1	5	De slachtoffers achter het bureau verwarren de persoon waarschijnlijk.
De slachtoffers achter het bureau stimuleren	De slachtoffers achter het bureau stimuleert	plural	1	5	De slachtoffers achter het bureau stimuleren de persoon waarschijnlijk.
De slachtoffers achter het bureau bewonderen	De slachtoffers achter het bureau bewondert	plural	1	5	De slachtoffers achter het bureau bewonderen de persoon waarschijnlijk.
De slachtoffers achter het bureau kennen	De slachtoffers achter het bureau kent	plural	1	5	De slachtoffers achter het bureau kennen de persoon waarschijnlijk.
De slachtoffers achter het bureau ontmoedigen	De slachtoffers achter het bureau ontmoedigt	plural	1	5	De slachtoffers achter het bureau ontmoedigen de persoon waarschijnlijk.
De slachtoffers achter het bureau inspireren	De slachtoffers achter het bureau inspireert	plural	1	5	De slachtoffers achter het bureau inspireren de persoon waarschijnlijk.
De slachtoffers achter het bureau observeren	De slachtoffers achter het bureau observeert	plural	1	5	De slachtoffers achter het bureau observeren de persoon waarschijnlijk.
De slachtoffers achter het bureau groeten	De slachtoffers achter het bureau groet	plural	1	5	De slachtoffers achter het bureau groeten de persoon waarschijnlijk.
De slachtoffers achter het bureau verwarren	De slachtoffers achter het bureau verwart	plural	1	5	De slachtoffers achter het bureau verwarren de persoon openlijk.
De slachtoffers achter het bureau stimuleren	De slachtoffers achter het bureau stimuleert	plural	1	5	De slachtoffers achter het bureau stimuleren de persoon openlijk.
De slachtoffers achter het bureau bewonderen	De slachtoffers achter het bureau bewondert	plural	1	5	De slachtoffers achter het bureau bewonderen de persoon openlijk.
De slachtoffers achter het bureau kennen	De slachtoffers achter het bureau kent	plural	1	5	De slachtoffers achter het bureau kennen de persoon openlijk.
De slachtoffers achter het bureau ontmoedigen	De slachtoffers achter het bureau ontmoedigt	plural	1	5	De slachtoffers achter het bureau ontmoedigen de persoon openlijk.
De slachtoffers achter het bureau inspireren	De slachtoffers achter het bureau inspireert	plural	1	5	De slachtoffers achter het bureau inspireren de persoon openlijk.
De slachtoffers achter het bureau observeren	De slachtoffers achter het bureau observeert	plural	1	5	De slachtoffers achter het bureau observeren de persoon openlijk.
De slachtoffers achter het bureau groeten	De slachtoffers achter het bureau groet	plural	1	5	De slachtoffers achter het bureau groeten de persoon openlijk.
De slachtoffers achter het bureau verwarren	De slachtoffers achter het bureau verwart	plural	1	5	De slachtoffers achter het bureau verwarren de persoon zeker.
De slachtoffers achter het bureau stimuleren	De slachtoffers achter het bureau stimuleert	plural	1	5	De slachtoffers achter het bureau stimuleren de persoon zeker.
De slachtoffers achter het bureau bewonderen	De slachtoffers achter het bureau bewondert	plural	1	5	De slachtoffers achter het bureau bewonderen de persoon zeker.
De slachtoffers achter het bureau kennen	De slachtoffers achter het bureau kent	plural	1	5	De slachtoffers achter het bureau kennen de persoon zeker.
De slachtoffers achter het bureau ontmoedigen	De slachtoffers achter het bureau ontmoedigt	plural	1	5	De slachtoffers achter het bureau ontmoedigen de persoon zeker.
De slachtoffers achter het bureau inspireren	De slachtoffers achter het bureau inspireert	plural	1	5	De slachtoffers achter het bureau inspireren de persoon zeker.
De slachtoffers achter het bureau observeren	De slachtoffers achter het bureau observeert	plural	1	5	De slachtoffers achter het bureau observeren de persoon zeker.
De slachtoffers achter het bureau groeten	De slachtoffers achter het bureau groet	plural	1	5	De slachtoffers achter het bureau groeten de persoon zeker.
De slachtoffers naast de kat verwarren	De slachtoffers naast de kat verwart	plural	1	5	De slachtoffers naast de kat verwarren de persoon voorzichtig.
De slachtoffers naast de kat stimuleren	De slachtoffers naast de kat stimuleert	plural	1	5	De slachtoffers naast de kat stimuleren de persoon voorzichtig.
De slachtoffers naast de kat bewonderen	De slachtoffers naast de kat bewondert	plural	1	5	De slachtoffers naast de kat bewonderen de persoon voorzichtig.
De slachtoffers naast de kat kennen	De slachtoffers naast de kat kent	plural	1	5	De slachtoffers naast de kat kennen de persoon voorzichtig.
De slachtoffers naast de kat ontmoedigen	De slachtoffers naast de kat ontmoedigt	plural	1	5	De slachtoffers naast de kat ontmoedigen de persoon voorzichtig.
De slachtoffers naast de kat inspireren	De slachtoffers naast de kat inspireert	plural	1	5	De slachtoffers naast de kat inspireren de persoon voorzichtig.
De slachtoffers naast de kat observeren	De slachtoffers naast de kat observeert	plural	1	5	De slachtoffers naast de kat observeren de persoon voorzichtig.
De slachtoffers naast de kat groeten	De slachtoffers naast de kat groet	plural	1	5	De slachtoffers naast de kat groeten de persoon voorzichtig.
De slachtoffers naast de kat verwarren	De slachtoffers naast de kat verwart	plural	1	5	De slachtoffers naast de kat verwarren de persoon waarschijnlijk.
De slachtoffers naast de kat stimuleren	De slachtoffers naast de kat stimuleert	plural	1	5	De slachtoffers naast de kat stimuleren de persoon waarschijnlijk.
De slachtoffers naast de kat bewonderen	De slachtoffers naast de kat bewondert	plural	1	5	De slachtoffers naast de kat bewonderen de persoon waarschijnlijk.
De slachtoffers naast de kat kennen	De slachtoffers naast de kat kent	plural	1	5	De slachtoffers naast de kat kennen de persoon waarschijnlijk.
De slachtoffers naast de kat ontmoedigen	De slachtoffers naast de kat ontmoedigt	plural	1	5	De slachtoffers naast de kat ontmoedigen de persoon waarschijnlijk.
De slachtoffers naast de kat inspireren	De slachtoffers naast de kat inspireert	plural	1	5	De slachtoffers naast de kat inspireren de persoon waarschijnlijk.
De slachtoffers naast de kat observeren	De slachtoffers naast de kat observeert	plural	1	5	De slachtoffers naast de kat observeren de persoon waarschijnlijk.
De slachtoffers naast de kat groeten	De slachtoffers naast de kat groet	plural	1	5	De slachtoffers naast de kat groeten de persoon waarschijnlijk.
De slachtoffers naast de kat verwarren	De slachtoffers naast de kat verwart	plural	1	5	De slachtoffers naast de kat verwarren de persoon openlijk.
De slachtoffers naast de kat stimuleren	De slachtoffers naast de kat stimuleert	plural	1	5	De slachtoffers naast de kat stimuleren de persoon openlijk.
De slachtoffers naast de kat bewonderen	De slachtoffers naast de kat bewondert	plural	1	5	De slachtoffers naast de kat bewonderen de persoon openlijk.
De slachtoffers naast de kat kennen	De slachtoffers naast de kat kent	plural	1	5	De slachtoffers naast de kat kennen de persoon openlijk.
De slachtoffers naast de kat ontmoedigen	De slachtoffers naast de kat ontmoedigt	plural	1	5	De slachtoffers naast de kat ontmoedigen de persoon openlijk.
De slachtoffers naast de kat inspireren	De slachtoffers naast de kat inspireert	plural	1	5	De slachtoffers naast de kat inspireren de persoon openlijk.
De slachtoffers naast de kat observeren	De slachtoffers naast de kat observeert	plural	1	5	De slachtoffers naast de kat observeren de persoon openlijk.
De slachtoffers naast de kat groeten	De slachtoffers naast de kat groet	plural	1	5	De slachtoffers naast de kat groeten de persoon openlijk.
De slachtoffers naast de kat verwarren	De slachtoffers naast de kat verwart	plural	1	5	De slachtoffers naast de kat verwarren de persoon zeker.
De slachtoffers naast de kat stimuleren	De slachtoffers naast de kat stimuleert	plural	1	5	De slachtoffers naast de kat stimuleren de persoon zeker.
De slachtoffers naast de kat bewonderen	De slachtoffers naast de kat bewondert	plural	1	5	De slachtoffers naast de kat bewonderen de persoon zeker.
De slachtoffers naast de kat kennen	De slachtoffers naast de kat kent	plural	1	5	De slachtoffers naast de kat kennen de persoon zeker.
De slachtoffers naast de kat ontmoedigen	De slachtoffers naast de kat ontmoedigt	plural	1	5	De slachtoffers naast de kat ontmoedigen de persoon zeker.
De slachtoffers naast de kat inspireren	De slachtoffers naast de kat inspireert	plural	1	5	De slachtoffers naast de kat inspireren de persoon zeker.
De slachtoffers naast de kat observeren	De slachtoffers naast de kat observeert	plural	1	5	De slachtoffers naast de kat observeren de persoon zeker.
De slachtoffers naast de kat groeten	De slachtoffers naast de kat groet	plural	1	5	De slachtoffers naast de kat groeten de persoon zeker.
De slachtoffers naast de boom verwarren	De slachtoffers naast de boom verwart	plural	1	5	De slachtoffers naast de boom verwarren de persoon voorzichtig.
De slachtoffers naast de boom stimuleren	De slachtoffers naast de boom stimuleert	plural	1	5	De slachtoffers naast de boom stimuleren de persoon voorzichtig.
De slachtoffers naast de boom bewonderen	De slachtoffers naast de boom bewondert	plural	1	5	De slachtoffers naast de boom bewonderen de persoon voorzichtig.
De slachtoffers naast de boom kennen	De slachtoffers naast de boom kent	plural	1	5	De slachtoffers naast de boom kennen de persoon voorzichtig.
De slachtoffers naast de boom ontmoedigen	De slachtoffers naast de boom ontmoedigt	plural	1	5	De slachtoffers naast de boom ontmoedigen de persoon voorzichtig.
De slachtoffers naast de boom inspireren	De slachtoffers naast de boom inspireert	plural	1	5	De slachtoffers naast de boom inspireren de persoon voorzichtig.
De slachtoffers naast de boom observeren	De slachtoffers naast de boom observeert	plural	1	5	De slachtoffers naast de boom observeren de persoon voorzichtig.
De slachtoffers naast de boom groeten	De slachtoffers naast de boom groet	plural	1	5	De slachtoffers naast de boom groeten de persoon voorzichtig.
